analysis_id,game_id,cluster_id,cluster_probability,source_path,coordinate_action_rate,frame_changed_rate,changed_cells_mean,small_change_rate_1_8,large_change_rate_33_plus,progress_rate,game_over_rate,win_rate,unique_after_hash_rate,initial_component_count
lf52-271a04aa_seed2,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed2.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed20,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed20.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed21,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed21.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed22,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed22.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed23,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed23.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed24,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed24.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed25,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed25.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed26,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed26.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed27,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed27.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed28,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed28.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed29,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed29.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed3,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed3.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed30,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed30.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed31,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed31.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed32,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed32.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed33,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed33.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed34,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed34.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed35,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed35.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed36,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed36.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed37,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed37.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed38,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed38.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed39,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed39.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed4,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed4.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed40,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed40.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed41,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed41.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed42,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed42.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed43,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed43.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed44,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed44.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed45,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed45.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed46,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed46.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed47,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed47.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed48,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed48.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed49,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed49.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed5,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed5.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed50,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed50.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed51,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed51.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed52,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed52.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed53,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed53.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed54,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed54.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed55,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed55.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed56,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed56.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed57,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed57.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed58,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed58.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed59,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed59.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed6,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed6.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed60,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed60.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed61,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed61.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed62,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed62.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed63,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed63.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed64,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed64.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed65,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed65.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed66,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed66.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed67,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed67.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed68,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed68.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed69,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed69.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed7,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed7.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed70,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed70.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed71,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed71.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed72,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed72.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed73,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed73.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed74,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed74.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed75,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed75.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed76,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed76.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed77,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed77.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed78,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed78.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed79,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed79.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed8,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed8.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed80,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed80.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed81,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed81.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed82,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed82.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lf52-271a04aa_seed9,lf52-271a04aa,19,1.0,training_examples/lf52-271a04aa_seed9.examples.jsonl,0.165,1.0,8.0,0.67,0.0,0.0,0.01,0.0,0.645,58.0
lp85-305b61c3_seed0,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed0.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed1,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed1.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed10,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed10.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed11,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed11.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed12,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed12.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed13,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed13.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed14,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed14.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed15,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed15.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed16,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed16.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed17,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed17.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed18,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed18.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed19,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed19.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed2,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed2.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed20,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed20.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed21,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed21.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed22,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed22.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed23,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed23.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed24,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed24.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed25,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed25.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed26,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed26.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed27,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed27.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed28,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed28.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed29,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed29.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed3,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed3.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed30,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed30.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed31,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed31.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed32,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed32.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed33,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed33.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed34,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed34.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed35,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed35.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed36,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed36.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed37,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed37.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed38,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed38.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed39,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed39.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed4,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed4.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed40,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed40.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed41,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed41.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed42,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed42.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed43,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed43.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed44,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed44.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed45,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed45.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed46,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed46.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed47,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed47.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed48,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed48.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed49,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed49.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed5,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed5.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed50,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed50.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed51,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed51.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed52,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed52.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed53,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed53.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed54,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed54.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed55,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed55.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed56,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed56.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed57,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed57.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed58,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed58.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed59,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed59.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed6,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed6.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed60,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed60.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed61,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed61.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed62,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed62.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed63,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed63.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed64,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed64.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed65,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed65.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed66,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed66.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed67,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed67.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed68,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed68.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed69,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed69.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed7,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed7.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed70,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed70.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed71,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed71.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed72,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed72.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
lp85-305b61c3_seed73,lp85-305b61c3,12,1.0,training_examples/lp85-305b61c3_seed73.examples.jsonl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,37.0
